Fax ID;Nom et prénom utilisateur;Revendeur;Mode;Adresse de messagerie;Date et heure du fax;Numéro d'envoi;Numéro appelé;Appel international;Appel interne;Nombre de page réel;Durée;Pages facturées;Type facturation
6477717;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 14:00;33492037777;33489419488;0;1;4;117;1.33;hors forfait
6477721;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 14:00;33492037777;33489419409;0;1;1;56;0.33;hors forfait
6477735;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;04/10/2025 14:03;33492037777;33489419511;0;1;1;46;0.33;hors forfait
3976074;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:04;33430317505;33492275209;0;0;1;82;2.00;hors forfait
3976075;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:07;33430317505;33492035977;0;0;1;66;2.00;hors forfait
6477743;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 14:08;33492037777;33489419409;0;1;1;64;0.33;hors forfait
6477759;GYNECO AMP FAX MFP;KOMI Fax Sud Est;RF;0492036424@chu-nice.fr;04/10/2025 14:12;33492037777;33489419683;0;1;2;104;0.67;hors forfait
3976083;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:18;33430317505;33492036580;0;0;3;114;3.00;hors forfait
6477788;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492036566@chu-nice.fr;04/10/2025 14:18;33492037777;33489419605;0;1;4;101;1.33;hors forfait
3976088;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:19;33430317505;33492038165;0;0;1;87;2.00;hors forfait
6477796;GYNECO HC E2 0492036580;KOMI Fax Sud Est;RF;0492036580@chu-nice.fr;04/10/2025 14:20;33492037777;33489419735;0;1;3;112;1.00;hors forfait
6477800;. FAX MFP Fax Pr Bongain;KOMI Fax Sud Est;RF;0492036563@chu-nice.fr;04/10/2025 14:21;33492037777;33489419495;0;1;2;78;0.67;hors forfait
6477803;. FAX MFP Chambre Mortuaire;KOMI Fax Sud Est;RF;0492038165@chu-nice.fr;04/10/2025 14:21;33492037777;33489419444;0;1;1;86;0.33;hors forfait
6477814;. FAX MFP Sec Labo D Onco-Hemato;KOMI Fax Sud Est;RF;0492038879@chu-nice.fr;04/10/2025 14:22;33492037777;33489419578;0;1;1;32;0.33;hors forfait
6477826;. FAX MFP Chef Service Nephro;KOMI Fax Sud Est;RF;0492038632@chu-nice.fr;04/10/2025 14:26;33492037777;33489419446;0;1;2;76;0.67;hors forfait
6477837;GYNECO AMP FAX MFP;KOMI Fax Sud Est;RF;0492036424@chu-nice.fr;04/10/2025 14:28;33492037777;33489419683;0;1;5;219;1.67;hors forfait
6477844;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;04/10/2025 14:31;33492037777;33489419682;0;1;3;71;1.00;hors forfait
6477845;. FAX MFP Secr. Infectio.;KOMI Fax Sud Est;RF;0492039066@chu-nice.fr;04/10/2025 14:31;33492037777;33489419583;0;1;4;120;1.33;hors forfait
6477861;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;04/10/2025 14:37;33492037777;33489419724;0;1;8;212;2.67;hors forfait
6477866;. FAX MFP Secretariat Pediatrie;KOMI Fax Sud Est;RF;0492036435@chu-nice.fr;04/10/2025 14:37;33492037777;33489419616;0;1;2;57;0.67;hors forfait
6477871;GYNECO AMP FAX MFP;KOMI Fax Sud Est;RF;0492036424@chu-nice.fr;04/10/2025 14:38;33492037777;33489419683;0;1;7;290;2.33;hors forfait
6477901;. FAX MFP FAX Secretariat Uro;KOMI Fax Sud Est;RF;0492037851@chu-nice.fr;04/10/2025 14:46;33492037777;33489419491;0;1;1;36;0.33;hors forfait
3976113;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:47;33430317505;33492036299;0;0;1;69;2.00;hors forfait
3976114;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:47;33430317505;33492036299;0;0;1;60;1.00;hors forfait
6477910;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 14:48;33492037777;33489419660;0;1;1;59;0.33;hors forfait
6477911;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 14:48;33492037777;33489419660;0;1;1;67;0.33;hors forfait
3976117;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:50;33430317505;33492035977;0;0;1;76;2.00;hors forfait
6477921;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 14:51;33492037777;33489419409;0;1;1;75;0.33;hors forfait
6477926;. FAX MFP Sec Cardiologie Soins Inte;KOMI Fax Sud Est;RF;0492038325@chu-nice.fr;04/10/2025 14:53;33492037777;33489419570;0;1;2;90;0.67;hors forfait
6477927;. FAX MFP Sec Cardiologie A Hc I4;KOMI Fax Sud Est;RF;0492037872@chu-nice.fr;04/10/2025 14:53;33492037777;33489419568;0;1;2;89;0.67;hors forfait
6477930;. FAX MFP Secret UNV PC MEDICAUX;KOMI Fax Sud Est;RF;0492032244@chu-nice.fr;04/10/2025 14:54;33492037777;33489419596;0;1;6;165;2.00;hors forfait
3976122;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 14:55;33430317505;33492039760;0;0;1;67;2.00;hors forfait
6477936;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 14:56;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6477944;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;04/10/2025 14:59;33492037777;33489419724;0;1;3;106;1.00;hors forfait
6477947;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 15:00;33492037777;33489419488;0;1;4;145;1.33;hors forfait
6477947;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 15:00;33492037777;33489419488;0;1;4;145;1.33;hors forfait
6477948;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;04/10/2025 15:00;33492037777;33489419585;0;1;4;145;1.33;hors forfait
6477954;. FAX MFP FAX sec Uroneph;KOMI Fax Sud Est;RF;0492038456@chu-nice.fr;04/10/2025 15:01;33492037777;33489419493;0;1;2;88;0.67;hors forfait
3976134;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:04;33430317505;33492035977;0;0;1;85;2.00;hors forfait
3976135;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:05;33430317505;33492039760;0;0;1;115;2.00;hors forfait
6477969;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 15:05;33492037777;33489419409;0;1;1;83;0.33;hors forfait
6477982;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;04/10/2025 15:07;33492037777;33489419585;0;1;4;112;1.33;hors forfait
6477983;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 15:07;33492037777;33489419467;0;1;1;114;0.33;hors forfait
6477985;GYNECO AMP FAX MFP;KOMI Fax Sud Est;RF;0492036424@chu-nice.fr;04/10/2025 15:08;33492037777;33489419683;0;1;2;84;0.67;hors forfait
3976137;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:08;33430317505;33492036299;0;0;1;60;1.00;hors forfait
6477990;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 15:09;33492037777;33489419660;0;1;1;58;0.33;hors forfait
6478006;GYNECO AMP FAX MFP;KOMI Fax Sud Est;RF;0492036424@chu-nice.fr;04/10/2025 15:13;33492037777;33489419683;0;1;7;298;2.33;hors forfait
3976141;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:14;33430317505;33492036299;0;0;1;121;3.00;hors forfait
6478017;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 15:16;33492037777;33489419660;0;1;1;120;0.33;hors forfait
6478019;GYNECO AMP FAX MFP;KOMI Fax Sud Est;RF;0492036424@chu-nice.fr;04/10/2025 15:17;33492037777;33489419683;0;1;7;298;2.33;hors forfait
3976144;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:19;33430317505;33492036299;0;0;1;54;1.00;hors forfait
6478028;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 15:20;33492037777;33489419660;0;1;1;52;0.33;hors forfait
6478037;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;04/10/2025 15:22;33492037777;33489419511;0;1;8;436;2.67;hors forfait
3976158;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:32;33430317505;33492035977;0;0;1;64;2.00;hors forfait
3976159;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:32;33430317505;33492035977;0;0;1;70;2.00;hors forfait
6478085;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;04/10/2025 15:32;33492037777;33489419650;0;1;2;62;0.67;hors forfait
6478092;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 15:33;33492037777;33489419409;0;1;1;63;0.33;hors forfait
6478094;. FAX MFP Secret UNV PC MEDICAUX;KOMI Fax Sud Est;RF;0492032244@chu-nice.fr;04/10/2025 15:33;33492037777;33489419596;0;1;8;437;2.67;hors forfait
3976160;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:33;33430317505;33492035977;0;0;3;160;3.00;hors forfait
6478095;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 15:33;33492037777;33489419409;0;1;1;69;0.33;hors forfait
6478108;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 15:36;33492037777;33489419409;0;1;3;158;1.00;hors forfait
6478109;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;04/10/2025 15:36;33492037777;33489419650;0;1;2;82;0.67;hors forfait
6478140;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;04/10/2025 15:44;33492037777;33489419682;0;1;4;139;1.33;hors forfait
6478141;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;04/10/2025 15:45;33492037777;33489419572;0;1;3;88;1.00;hors forfait
6478152;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;04/10/2025 15:46;33492037777;33489419572;0;1;2;59;0.67;hors forfait
6478182;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;04/10/2025 15:56;33492037777;33489419585;0;1;6;143;2.00;hors forfait
6478183;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 15:56;33492037777;33489419488;0;1;4;65;1.33;hors forfait
6478183;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 15:56;33492037777;33489419488;0;1;4;65;1.33;hors forfait
3976178;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 15:56;33430317505;33492275249;0;0;1;48;1.00;hors forfait
6478184;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 15:57;33492037777;33489419488;0;1;5;162;1.67;hors forfait
6478184;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 15:57;33492037777;33489419488;0;1;5;162;1.67;hors forfait
6478185;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;04/10/2025 15:57;33492037777;33489419724;0;1;12;356;4.00;hors forfait
6478186;. FAX MFP Urgence;KOMI Fax Sud Est;RF;0492036463@chu-nice.fr;04/10/2025 15:57;33492037777;33489419643;0;1;1;37;0.33;hors forfait
6478187;. FAX MFP Intendance Site;KOMI Fax Sud Est;RF;0492035760@chu-nice.fr;04/10/2025 15:58;33492037777;33489419525;0;1;3;82;1.00;hors forfait
6478231;. Fax MFP - IDE Endocrino;KOMI Fax Sud Est;RF;0492039666@chu-nice.fr;04/10/2025 16:09;33492037777;33489419704;0;1;2;54;0.67;hors forfait
6478242;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;04/10/2025 16:12;33492037777;33489419673;0;1;5;152;1.67;hors forfait
3976190;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 16:19;33430317505;33492035977;0;0;1;65;2.00;hors forfait
6478265;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 16:20;33492037777;33489419409;0;1;1;63;0.33;hors forfait
6478266;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;04/10/2025 16:21;33492037777;33489419682;0;1;3;103;1.00;hors forfait
6478274;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;04/10/2025 16:23;33492037777;33489419409;0;1;1;31;0.33;hors forfait
3976194;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 16:26;33430317505;33492036299;0;0;1;58;1.00;hors forfait
6478283;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 16:26;33492037777;33489419488;0;1;4;124;1.33;hors forfait
6478283;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 16:26;33492037777;33489419488;0;1;4;124;1.33;hors forfait
6478284;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;04/10/2025 16:26;33492037777;33489419585;0;1;4;125;1.33;hors forfait
6478289;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 16:27;33492037777;33489419660;0;1;1;57;0.33;hors forfait
6478309;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492039239@chu-nice.fr;04/10/2025 16:33;33492037777;33489419604;0;1;5;145;1.67;hors forfait
3976198;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 16:38;33430317505;33492035952;0;0;1;30;1.00;hors forfait
6478318;. FAX MFP labo bact;KOMI Fax Sud Est;RF;0492035952@chu-nice.fr;04/10/2025 16:39;33492037777;33489419658;0;1;1;29;0.33;hors forfait
6478322;. FAX MFP IDE Digestif;KOMI Fax Sud Est;RF;0492036577@chu-nice.fr;04/10/2025 16:40;33492037777;33489419509;0;1;4;99;1.33;hors forfait
6478346;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;04/10/2025 16:49;33492037777;33489419585;0;1;2;55;0.67;hors forfait
3976207;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 16:55;33430317505;33492036299;0;0;1;81;2.00;hors forfait
6478359;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 16:56;33492037777;33489419660;0;1;1;79;0.33;hors forfait
3976213;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:07;33430317505;33492036299;0;0;2;85;2.00;hors forfait
3976214;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:08;33430317505;33492036299;0;0;2;84;2.00;hors forfait
6478375;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 17:09;33492037777;33489419660;0;1;2;84;0.67;hors forfait
6478376;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 17:09;33492037777;33489419660;0;1;2;82;0.67;hors forfait
3976216;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:10;33430317505;33492036299;0;0;1;59;1.00;hors forfait
6478384;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 17:11;33492037777;33489419660;0;1;1;57;0.33;hors forfait
6478388;GYNECO HC E2 0492036580;KOMI Fax Sud Est;RF;0492036580@chu-nice.fr;04/10/2025 17:14;33492037777;33489419735;0;1;3;85;1.00;hors forfait
6478393;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 17:16;33492037777;33489419488;0;1;3;71;1.00;hors forfait
6478393;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 17:16;33492037777;33489419488;0;1;3;71;1.00;hors forfait
6478394;MATERNITE HC ARCHET 2 FAX MFP;KOMI Fax Sud Est;RF;0492036097@chu-nice.fr;04/10/2025 17:16;33492037777;33489419710;0;1;4;107;1.33;hors forfait
6478396;MATERNITE HC ARCHET 2 FAX MFP;KOMI Fax Sud Est;RF;0492036097@chu-nice.fr;04/10/2025 17:17;33492037777;33489419710;0;1;1;38;0.33;hors forfait
6478399;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;04/10/2025 17:19;33492037777;33489419511;0;1;6;158;2.00;hors forfait
6478403;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 17:21;33492037777;33489419488;0;1;4;117;1.33;hors forfait
6478403;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 17:21;33492037777;33489419488;0;1;4;117;1.33;hors forfait
6478412;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;04/10/2025 17:29;33492037777;33489419613;0;1;9;300;3.00;hors forfait
6478415;. FAX MFP Labo Lenval;KOMI Fax Sud Est;RF;0492032229@chu-nice.fr;04/10/2025 17:31;33492037777;33489419529;0;1;2;67;0.67;hors forfait
6478419;. FAX MFP Secretariat Dermato 5e;KOMI Fax Sud Est;RF;0492036084@chu-nice.fr;04/10/2025 17:33;33492037777;33489419602;0;1;5;131;1.67;hors forfait
6478424;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;04/10/2025 17:38;33492037777;33489419488;0;1;5;158;1.67;hors forfait
6478424;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;04/10/2025 17:38;33492037777;33489419488;0;1;5;158;1.67;hors forfait
3976237;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:55;33430317505;33492039760;0;0;1;67;2.00;hors forfait
3976238;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:55;33430317505;33492039760;0;0;1;68;2.00;hors forfait
3976239;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:55;33430317505;33492039760;0;0;1;68;2.00;hors forfait
3976240;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:56;33430317505;33492039760;0;0;1;68;2.00;hors forfait
3976241;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:56;33430317505;33492039760;0;0;1;68;2.00;hors forfait
6478449;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 17:56;33492037777;33489419467;0;1;1;65;0.33;hors forfait
6478450;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 17:57;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6478451;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 17:57;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6478452;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 17:57;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6478453;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 17:57;33492037777;33489419467;0;1;1;66;0.33;hors forfait
3976242;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 17:57;33430317505;33492039760;0;0;1;67;2.00;hors forfait
6478455;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 17:59;33492037777;33489419467;0;1;1;66;0.33;hors forfait
6478459;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;04/10/2025 18:02;33492037777;33489419682;0;1;10;326;3.33;hors forfait
6478461;. FAX MFP sec infectio;KOMI Fax Sud Est;RF;0492035863@chu-nice.fr;04/10/2025 18:03;33492037777;33489419666;0;1;4;89;1.33;hors forfait
6478471;MATERNITE HC ARCHET 2 FAX MFP;KOMI Fax Sud Est;RF;0492036097@chu-nice.fr;04/10/2025 18:07;33492037777;33489419710;0;1;1;42;0.33;hors forfait
6478474;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;04/10/2025 18:07;33492037777;33489419460;0;1;3;68;1.00;hors forfait
6478477;. FAX MFP CS CHIR REP;KOMI Fax Sud Est;RF;0492033811@chu-nice.fr;04/10/2025 18:11;33492037777;33489419440;0;1;3;116;1.00;hors forfait
3976249;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 18:14;33430317505;33492039760;0;0;1;66;2.00;hors forfait
6478479;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;04/10/2025 18:15;33492037777;33489419467;0;1;1;65;0.33;hors forfait
6478486;. FAX MFP Sec Hebuterne;KOMI Fax Sud Est;RF;0492036575@chu-nice.fr;04/10/2025 18:19;33492037777;33489419575;0;1;4;122;1.33;hors forfait
3976250;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 18:20;33430317505;33492036299;0;0;1;49;1.00;hors forfait
3976252;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 18:20;33430317505;33492036299;0;0;1;29;1.00;hors forfait
6478490;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 18:21;33492037777;33489419660;0;1;1;48;0.33;hors forfait
3976253;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 18:21;33430317505;33492036299;0;0;1;50;1.00;hors forfait
6478491;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 18:21;33492037777;33489419660;0;1;1;28;0.33;hors forfait
6478493;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 18:22;33492037777;33489419660;0;1;1;49;0.33;hors forfait
6478513;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;04/10/2025 18:49;33492037777;33489419511;0;1;2;74;0.67;hors forfait
6478514;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;04/10/2025 18:49;33492037777;33489419572;0;1;2;75;0.67;hors forfait
6478518;. FAX MFP Gastro 4B Sec;KOMI Fax Sud Est;RF;0492039408@chu-nice.fr;04/10/2025 18:51;33492037777;33489419499;0;1;5;125;1.67;hors forfait
3976266;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 18:53;33430317505;33492038165;0;0;1;98;2.00;hors forfait
6478522;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;04/10/2025 18:54;33492037777;33489419682;0;1;2;65;0.67;hors forfait
6478524;. FAX MFP Chambre Mortuaire;KOMI Fax Sud Est;RF;0492038165@chu-nice.fr;04/10/2025 18:55;33492037777;33489419444;0;1;1;97;0.33;hors forfait
6478526;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;04/10/2025 18:57;33492037777;33489419572;0;1;2;87;0.67;hors forfait
3976279;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 19:15;33430317505;33492275249;0;0;1;38;1.00;hors forfait
3976281;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 19:15;33430317505;33492275249;0;0;1;47;1.00;hors forfait
3976280;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 19:15;33430317505;33492275209;0;0;1;63;2.00;hors forfait
3976282;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 19:15;33430317505;33492275209;0;0;1;85;2.00;hors forfait
6478539;. FAX MFP Sec Cardiologie Soins Inte;KOMI Fax Sud Est;RF;0492038325@chu-nice.fr;04/10/2025 19:17;33492037777;33489419570;0;1;3;108;1.00;hors forfait
3976283;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;04/10/2025 19:20;33430317505;33492036299;0;0;1;100;2.00;hors forfait
6478543;. FAX MFP Sec Cardiologie Soins Inte;KOMI Fax Sud Est;RF;0492038325@chu-nice.fr;04/10/2025 19:20;33492037777;33489419570;0;1;6;196;2.00;hors forfait
6478546;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;04/10/2025 19:21;33492037777;33489419460;0;1;4;111;1.33;hors forfait
6478548;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;04/10/2025 19:22;33492037777;33489419660;0;1;1;99;0.33;hors forfait
6478549;MATERNITE HC ARCHET 2 FAX MFP;KOMI Fax Sud Est;RF;0492036097@chu-nice.fr;04/10/2025 19:23;33492037777;33489419710;0;1;1;40;0.33;hors forfait
6478551;. FAX MFP Chef Service Nephro;KOMI Fax Sud Est;RF;0492038632@chu-nice.fr;04/10/2025 19:26;33492037777;33489419446;0;1;7;183;2.33;hors forfait
6478552;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;04/10/2025 19:28;33492037777;33489419682;0;1;4;131;1.33;hors forfait
